num_spheres,width,height,run,time_ms,runtime
500,640,360,7,166.949,gpu_buffer_layered
500,640,360,8,166.252,gpu_buffer_layered
500,640,360,9,172.787,gpu_buffer_layered
500,1280,720,0,630.911,gpu_buffer_layered
500,1280,720,1,645.259,gpu_buffer_layered
500,1280,720,2,635.429,gpu_buffer_layered
500,1280,720,3,660.156,gpu_buffer_layered
500,1280,720,4,643.18,gpu_buffer_layered
500,1280,720,5,653.017,gpu_buffer_layered
500,1280,720,6,661.168,gpu_buffer_layered
500,1280,720,7,680.842,gpu_buffer_layered
500,1280,720,8,640.739,gpu_buffer_layered
500,1280,720,9,688.35,gpu_buffer_layered
500,1920,1080,0,1486.36,gpu_buffer_layered
500,1920,1080,1,1474.03,gpu_buffer_layered
500,1920,1080,2,1471.31,gpu_buffer_layered
500,1920,1080,3,1467.83,gpu_buffer_layered
500,1920,1080,4,1456.02,gpu_buffer_layered
500,1920,1080,5,1444.52,gpu_buffer_layered
500,1920,1080,6,1454.08,gpu_buffer_layered
500,1920,1080,7,1439.89,gpu_buffer_layered
500,1920,1080,8,1459.19,gpu_buffer_layered
500,1920,1080,9,1446.08,gpu_buffer_layered
1,320,180,0,0.558365,gpu_partition
1,320,180,1,0.561965,gpu_partition
1,320,180,2,0.557324,gpu_partition
1,320,180,3,0.562005,gpu_partition
1,320,180,4,0.540175,gpu_partition
1,320,180,5,0.573245,gpu_partition
1,320,180,6,0.547294,gpu_partition
1,320,180,7,0.565815,gpu_partition
1,320,180,8,0.552204,gpu_partition
1,320,180,9,0.554354,gpu_partition
1,640,360,0,0.876918,gpu_partition
1,640,360,1,0.892587,gpu_partition
1,640,360,2,0.868638,gpu_partition
1,640,360,3,0.916628,gpu_partition
1,640,360,4,0.911058,gpu_partition
1,640,360,5,0.916318,gpu_partition
1,640,360,6,0.902857,gpu_partition
1,640,360,7,0.927758,gpu_partition
1,640,360,8,0.930268,gpu_partition
1,640,360,9,0.925388,gpu_partition
1,1280,720,0,2.12981,gpu_partition
1,1280,720,1,2.13439,gpu_partition
1,1280,720,2,2.12113,gpu_partition
1,1280,720,3,3.47862,gpu_partition
1,1280,720,4,2.1075,gpu_partition
1,1280,720,5,2.12681,gpu_partition
1,1280,720,6,2.11753,gpu_partition
1,1280,720,7,2.10381,gpu_partition
1,1280,720,8,2.1008,gpu_partition
1,1280,720,9,2.13361,gpu_partition
1,1920,1080,0,4.15329,gpu_partition
1,1920,1080,1,4.14989,gpu_partition
1,1920,1080,2,4.15028,gpu_partition
1,1920,1080,3,4.15632,gpu_partition
1,1920,1080,4,4.13854,gpu_partition
1,1920,1080,5,4.18287,gpu_partition
1,1920,1080,6,4.12411,gpu_partition
1,1920,1080,7,4.1468,gpu_partition
1,1920,1080,8,4.15985,gpu_partition
1,1920,1080,9,4.1374,gpu_partition
5,320,180,0,1.4339,gpu_partition
5,320,180,1,1.33044,gpu_partition
5,320,180,2,1.61093,gpu_partition
5,320,180,3,1.30374,gpu_partition
5,320,180,4,1.67931,gpu_partition
5,320,180,5,1.19929,gpu_partition
5,320,180,6,1.55882,gpu_partition
5,320,180,7,1.21602,gpu_partition
5,320,180,8,1.28346,gpu_partition
5,320,180,9,1.26036,gpu_partition
5,640,360,0,2.10917,gpu_partition
5,640,360,1,2.1882,gpu_partition
5,640,360,2,2.03009,gpu_partition
5,640,360,3,2.09109,gpu_partition
5,640,360,4,2.11387,gpu_partition
5,640,360,5,2.58993,gpu_partition
5,640,360,6,2.55556,gpu_partition
5,640,360,7,2.0631,gpu_partition
5,640,360,8,2.17725,gpu_partition
5,640,360,9,1.89924,gpu_partition
5,1280,720,0,4.14761,gpu_partition
5,1280,720,1,3.9777,gpu_partition
5,1280,720,2,4.04974,gpu_partition
5,1280,720,3,4.18211,gpu_partition
5,1280,720,4,4.09628,gpu_partition
5,1280,720,5,4.00971,gpu_partition
5,1280,720,6,4.22971,gpu_partition
5,1280,720,7,4.15932,gpu_partition
5,1280,720,8,4.27337,gpu_partition
5,1280,720,9,4.12244,gpu_partition
5,1920,1080,0,7.48475,gpu_partition
5,1920,1080,1,7.54791,gpu_partition
5,1920,1080,2,7.51759,gpu_partition
5,1920,1080,3,7.55044,gpu_partition
5,1920,1080,4,7.52229,gpu_partition
5,1920,1080,5,7.52203,gpu_partition
5,1920,1080,6,7.59841,gpu_partition
5,1920,1080,7,7.56137,gpu_partition
5,1920,1080,8,7.5731,gpu_partition
5,1920,1080,9,7.51919,gpu_partition
10,320,180,0,2.83621,gpu_partition
10,320,180,1,2.33095,gpu_partition
10,320,180,2,2.55543,gpu_partition
10,320,180,3,2.62461,gpu_partition
10,320,180,4,2.85987,gpu_partition
10,320,180,5,2.50629,gpu_partition
10,320,180,6,2.96892,gpu_partition
10,320,180,7,2.47795,gpu_partition
10,320,180,8,2.94503,gpu_partition
10,320,180,9,2.38169,gpu_partition
10,640,360,0,4.21197,gpu_partition
10,640,360,1,4.63709,gpu_partition
10,640,360,2,4.31161,gpu_partition
10,640,360,3,4.11843,gpu_partition
10,640,360,4,4.40998,gpu_partition
10,640,360,5,4.19246,gpu_partition
10,640,360,6,4.48105,gpu_partition
10,640,360,7,4.37241,gpu_partition
10,640,360,8,4.22202,gpu_partition
10,640,360,9,4.50151,gpu_partition
10,1280,720,0,9.5793,gpu_partition
10,1280,720,1,9.49867,gpu_partition
10,1280,720,2,9.40863,gpu_partition
10,1280,720,3,9.55083,gpu_partition
10,1280,720,4,9.52037,gpu_partition
10,1280,720,5,9.35005,gpu_partition
10,1280,720,6,9.32215,gpu_partition
10,1280,720,7,9.35337,gpu_partition
10,1280,720,8,9.2682,gpu_partition
10,1280,720,9,9.30732,gpu_partition
10,1920,1080,0,17.6586,gpu_partition
10,1920,1080,1,17.6964,gpu_partition
10,1920,1080,2,17.4187,gpu_partition
10,1920,1080,3,17.4972,gpu_partition
10,1920,1080,4,17.5217,gpu_partition
10,1920,1080,5,17.5477,gpu_partition
10,1920,1080,6,17.3906,gpu_partition
10,1920,1080,7,17.5191,gpu_partition
10,1920,1080,8,17.5781,gpu_partition
10,1920,1080,9,17.5183,gpu_partition
25,320,180,0,6.75408,gpu_partition
25,320,180,1,5.90262,gpu_partition
25,320,180,2,5.60469,gpu_partition
25,320,180,3,5.78248,gpu_partition
25,320,180,4,6.86435,gpu_partition
25,320,180,5,5.96256,gpu_partition
25,320,180,6,6.48834,gpu_partition
25,320,180,7,6.43321,gpu_partition
25,320,180,8,6.33715,gpu_partition
25,320,180,9,5.69905,gpu_partition
25,640,360,0,12.2397,gpu_partition
25,640,360,1,11.8895,gpu_partition
25,640,360,2,12.7077,gpu_partition
25,640,360,3,12.0005,gpu_partition
25,640,360,4,11.9926,gpu_partition
25,640,360,5,11.8175,gpu_partition
25,640,360,6,12.608,gpu_partition
25,640,360,7,11.7235,gpu_partition
25,640,360,8,13.3178,gpu_partition
25,640,360,9,11.9775,gpu_partition
25,1280,720,0,28.4666,gpu_partition
25,1280,720,1,28.7849,gpu_partition
25,1280,720,2,28.9467,gpu_partition
25,1280,720,3,28.5768,gpu_partition
25,1280,720,4,28.9043,gpu_partition
25,1280,720,5,29.0974,gpu_partition
25,1280,720,6,28.3882,gpu_partition
25,1280,720,7,28.9071,gpu_partition
25,1280,720,8,29.3109,gpu_partition
25,1280,720,9,29.1111,gpu_partition
25,1920,1080,0,51.7118,gpu_partition
25,1920,1080,1,51.6921,gpu_partition
25,1920,1080,2,51.6448,gpu_partition
25,1920,1080,3,51.4796,gpu_partition
25,1920,1080,4,51.947,gpu_partition
25,1920,1080,5,52.1709,gpu_partition
25,1920,1080,6,52.0083,gpu_partition
25,1920,1080,7,51.8882,gpu_partition
25,1920,1080,8,51.754,gpu_partition
25,1920,1080,9,51.8462,gpu_partition
50,320,180,0,11.2735,gpu_partition
50,320,180,1,11.4419,gpu_partition
50,320,180,2,10.6902,gpu_partition
50,320,180,3,11.2094,gpu_partition
50,320,180,4,11.1383,gpu_partition
50,320,180,5,10.4327,gpu_partition
50,320,180,6,12.2638,gpu_partition
50,320,180,7,9.88532,gpu_partition
50,320,180,8,12.0903,gpu_partition
50,320,180,9,11.3027,gpu_partition
50,640,360,0,23.5744,gpu_partition
50,640,360,1,23.7385,gpu_partition
50,640,360,2,21.8209,gpu_partition
50,640,360,3,25.2522,gpu_partition
50,640,360,4,24.0498,gpu_partition
50,640,360,5,25.6937,gpu_partition
50,640,360,6,23.3898,gpu_partition
50,640,360,7,23.9769,gpu_partition
50,640,360,8,24.0005,gpu_partition
50,640,360,9,25.0651,gpu_partition
50,1280,720,0,53.8575,gpu_partition
50,1280,720,1,54.0489,gpu_partition
50,1280,720,2,54.282,gpu_partition
50,1280,720,3,54.5452,gpu_partition
50,1280,720,4,53.9717,gpu_partition
50,1280,720,5,55.1717,gpu_partition
50,1280,720,6,54.351,gpu_partition
50,1280,720,7,55.4419,gpu_partition
50,1280,720,8,53.8115,gpu_partition
50,1280,720,9,53.8044,gpu_partition
50,1920,1080,0,94.9882,gpu_partition
50,1920,1080,1,81.7299,gpu_partition
50,1920,1080,2,81.2137,gpu_partition
50,1920,1080,3,81.4105,gpu_partition
50,1920,1080,4,81.5769,gpu_partition
50,1920,1080,5,79.9541,gpu_partition
50,1920,1080,6,80.7958,gpu_partition
50,1920,1080,7,79.7487,gpu_partition
50,1920,1080,8,79.2769,gpu_partition
50,1920,1080,9,79.8101,gpu_partition
100,320,180,0,14.705,gpu_partition
100,320,180,1,15.6896,gpu_partition
100,320,180,2,14.5423,gpu_partition
100,320,180,3,17.2198,gpu_partition
100,320,180,4,19.6377,gpu_partition
100,320,180,5,19.7902,gpu_partition
100,320,180,6,19.1377,gpu_partition
100,320,180,7,19.1196,gpu_partition
100,320,180,8,16.611,gpu_partition
100,320,180,9,19.3102,gpu_partition
100,640,360,0,37.7639,gpu_partition
100,640,360,1,37.4822,gpu_partition
100,640,360,2,36.9757,gpu_partition
100,640,360,3,36.7128,gpu_partition
100,640,360,4,40.9892,gpu_partition
100,640,360,5,37.6261,gpu_partition
100,640,360,6,36.7482,gpu_partition
100,640,360,7,37.8111,gpu_partition
100,640,360,8,38.3508,gpu_partition
100,640,360,9,40.8842,gpu_partition
100,1280,720,0,86.1391,gpu_partition
100,1280,720,1,78.9591,gpu_partition
100,1280,720,2,80.8496,gpu_partition
100,1280,720,3,81.504,gpu_partition
100,1280,720,4,77.2716,gpu_partition
100,1280,720,5,78.6336,gpu_partition
100,1280,720,6,78.3248,gpu_partition
100,1280,720,7,77.0096,gpu_partition
100,1280,720,8,78.2225,gpu_partition
100,1280,720,9,79.0678,gpu_partition
100,1920,1080,0,135.525,gpu_partition
100,1920,1080,1,141.527,gpu_partition
100,1920,1080,2,117.909,gpu_partition
100,1920,1080,3,109.214,gpu_partition
100,1920,1080,4,108.703,gpu_partition
100,1920,1080,5,110.043,gpu_partition
100,1920,1080,6,109.695,gpu_partition
100,1920,1080,7,109.724,gpu_partition
100,1920,1080,8,109.398,gpu_partition
100,1920,1080,9,109.595,gpu_partition
200,320,180,0,28.3634,gpu_partition
200,320,180,1,27.7072,gpu_partition
200,320,180,2,26.5187,gpu_partition
200,320,180,3,27.9722,gpu_partition
200,320,180,4,27.9307,gpu_partition
200,320,180,5,28.0222,gpu_partition
200,320,180,6,27.3517,gpu_partition
200,320,180,7,29.1185,gpu_partition
200,320,180,8,25.8457,gpu_partition
200,320,180,9,35.0212,gpu_partition
200,640,360,0,94.8333,gpu_partition
200,640,360,1,80.2984,gpu_partition
200,640,360,2,88.9127,gpu_partition
200,640,360,3,73.6043,gpu_partition
200,640,360,4,71.082,gpu_partition
200,640,360,5,72.6245,gpu_partition
200,640,360,6,72.0195,gpu_partition
200,640,360,7,72.319,gpu_partition
200,640,360,8,76.5922,gpu_partition
200,640,360,9,70.3658,gpu_partition
200,1280,720,0,204.873,gpu_partition
200,1280,720,1,189.138,gpu_partition
200,1280,720,2,194.661,gpu_partition
200,1280,720,3,196.595,gpu_partition
200,1280,720,4,194.047,gpu_partition
200,1280,720,5,194.588,gpu_partition
200,1280,720,6,196.06,gpu_partition
200,1280,720,7,188.979,gpu_partition
200,1280,720,8,199.415,gpu_partition
200,1280,720,9,194.388,gpu_partition
200,1920,1080,0,360.515,gpu_partition
200,1920,1080,1,356.262,gpu_partition
200,1920,1080,2,360.14,gpu_partition
200,1920,1080,3,354.144,gpu_partition
200,1920,1080,4,357.691,gpu_partition
200,1920,1080,5,353.68,gpu_partition
200,1920,1080,6,365.177,gpu_partition
200,1920,1080,7,365.153,gpu_partition
200,1920,1080,8,358.568,gpu_partition
200,1920,1080,9,364.934,gpu_partition
500,320,180,0,73.8237,gpu_partition
500,320,180,1,71.9937,gpu_partition
500,320,180,2,69.1815,gpu_partition
500,320,180,3,68.6617,gpu_partition
500,320,180,4,70.5644,gpu_partition
500,320,180,5,69.7292,gpu_partition
500,320,180,6,66.9607,gpu_partition
500,320,180,7,87.1817,gpu_partition
500,320,180,8,75.4972,gpu_partition
500,320,180,9,82.648,gpu_partition
500,640,360,0,178.623,gpu_partition
500,640,360,1,166.991,gpu_partition
500,640,360,2,174.849,gpu_partition
500,640,360,3,163.762,gpu_partition
500,640,360,4,171.587,gpu_partition
500,640,360,5,169.929,gpu_partition
500,640,360,6,164.071,gpu_partition
500,640,360,7,172.772,gpu_partition
500,640,360,8,162.654,gpu_partition
500,640,360,9,164.859,gpu_partition
500,1280,720,0,438.88,gpu_partition
500,1280,720,1,437.027,gpu_partition
500,1280,720,2,437.013,gpu_partition
500,1280,720,3,451.866,gpu_partition
500,1280,720,4,451.229,gpu_partition
500,1280,720,5,430.862,gpu_partition
500,1280,720,6,451.746,gpu_partition
500,1280,720,7,457.183,gpu_partition
500,1280,720,8,442.994,gpu_partition
500,1280,720,9,463.522,gpu_partition
500,1920,1080,0,840.272,gpu_partition
500,1920,1080,1,862.34,gpu_partition
500,1920,1080,2,818.278,gpu_partition
500,1920,1080,3,838.557,gpu_partition
500,1920,1080,4,861.505,gpu_partition
500,1920,1080,5,849.147,gpu_partition
500,1920,1080,6,843.854,gpu_partition
500,1920,1080,7,852.081,gpu_partition
500,1920,1080,8,849.009,gpu_partition
500,1920,1080,9,865.779,gpu_partition
1,320,180,0,1.99764,gpu_partition_layered
1,320,180,1,1.96942,gpu_partition_layered
1,320,180,2,1.9966,gpu_partition_layered
1,320,180,3,2.00334,gpu_partition_layered
1,320,180,4,1.97245,gpu_partition_layered
1,320,180,5,1.96147,gpu_partition_layered
1,320,180,6,1.96669,gpu_partition_layered
1,320,180,7,1.97146,gpu_partition_layered
1,320,180,8,1.98525,gpu_partition_layered
1,320,180,9,1.96045,gpu_partition_layered
1,640,360,0,6.99937,gpu_partition_layered
1,640,360,1,8.91405,gpu_partition_layered
1,640,360,2,8.84883,gpu_partition_layered
1,640,360,3,8.84867,gpu_partition_layered
1,640,360,4,8.87228,gpu_partition_layered
1,640,360,5,8.90285,gpu_partition_layered
1,640,360,6,8.87374,gpu_partition_layered
1,640,360,7,8.89978,gpu_partition_layered
1,640,360,8,8.83448,gpu_partition_layered
1,640,360,9,8.83952,gpu_partition_layered
1,1280,720,0,34.3581,gpu_partition_layered
1,1280,720,1,34.4104,gpu_partition_layered
1,1280,720,2,27.032,gpu_partition_layered
1,1280,720,3,27.0268,gpu_partition_layered
1,1280,720,4,26.9656,gpu_partition_layered
1,1280,720,5,27.012,gpu_partition_layered
1,1280,720,6,27.0395,gpu_partition_layered
1,1280,720,7,26.9634,gpu_partition_layered
1,1280,720,8,27.0226,gpu_partition_layered
1,1280,720,9,27.059,gpu_partition_layered
1,1920,1080,0,60.5886,gpu_partition_layered
1,1920,1080,1,60.4101,gpu_partition_layered
1,1920,1080,2,60.386,gpu_partition_layered
1,1920,1080,3,60.4097,gpu_partition_layered
1,1920,1080,4,60.3731,gpu_partition_layered
1,1920,1080,5,60.4076,gpu_partition_layered
1,1920,1080,6,60.398,gpu_partition_layered
1,1920,1080,7,60.4671,gpu_partition_layered
1,1920,1080,8,60.3704,gpu_partition_layered
1,1920,1080,9,60.4132,gpu_partition_layered
5,320,180,0,1.9451,gpu_partition_layered
5,320,180,1,1.97963,gpu_partition_layered
5,320,180,2,1.95411,gpu_partition_layered
5,320,180,3,1.9597,gpu_partition_layered
5,320,180,4,1.95997,gpu_partition_layered
5,320,180,5,1.95981,gpu_partition_layered
5,320,180,6,1.986,gpu_partition_layered
5,320,180,7,1.9536,gpu_partition_layered
5,320,180,8,1.94917,gpu_partition_layered
5,320,180,9,1.99145,gpu_partition_layered
5,640,360,0,7.10828,gpu_partition_layered
5,640,360,1,7.15147,gpu_partition_layered
5,640,360,2,7.14353,gpu_partition_layered
5,640,360,3,8.99014,gpu_partition_layered
5,640,360,4,9.00193,gpu_partition_layered
5,640,360,5,9.06064,gpu_partition_layered
5,640,360,6,8.9282,gpu_partition_layered
5,640,360,7,8.98481,gpu_partition_layered
5,640,360,8,9.00227,gpu_partition_layered
5,640,360,9,8.9864,gpu_partition_layered
5,1280,720,0,34.8677,gpu_partition_layered
5,1280,720,1,34.7797,gpu_partition_layered
5,1280,720,2,27.4565,gpu_partition_layered
5,1280,720,3,27.4335,gpu_partition_layered
5,1280,720,4,27.4375,gpu_partition_layered
5,1280,720,5,27.4416,gpu_partition_layered
5,1280,720,6,27.4927,gpu_partition_layered
5,1280,720,7,27.4307,gpu_partition_layered
5,1280,720,8,27.455,gpu_partition_layered
5,1280,720,9,27.489,gpu_partition_layered
5,1920,1080,0,61.5414,gpu_partition_layered
5,1920,1080,1,61.3322,gpu_partition_layered
5,1920,1080,2,61.3639,gpu_partition_layered
5,1920,1080,3,61.2761,gpu_partition_layered
5,1920,1080,4,61.3095,gpu_partition_layered
5,1920,1080,5,61.2595,gpu_partition_layered
5,1920,1080,6,61.3117,gpu_partition_layered
5,1920,1080,7,61.3426,gpu_partition_layered
5,1920,1080,8,61.4264,gpu_partition_layered
5,1920,1080,9,61.402,gpu_partition_layered
10,320,180,0,2.01218,gpu_partition_layered
10,320,180,1,2.07115,gpu_partition_layered
10,320,180,2,2.0228,gpu_partition_layered
10,320,180,3,2.03805,gpu_partition_layered
10,320,180,4,2.04324,gpu_partition_layered
10,320,180,5,2.03523,gpu_partition_layered
10,320,180,6,2.021,gpu_partition_layered
10,320,180,7,2.04168,gpu_partition_layered
10,320,180,8,2.00316,gpu_partition_layered
10,320,180,9,2.03788,gpu_partition_layered
10,640,360,0,7.35352,gpu_partition_layered
10,640,360,1,7.35934,gpu_partition_layered
10,640,360,2,7.38326,gpu_partition_layered
10,640,360,3,9.36297,gpu_partition_layered
10,640,360,4,9.30582,gpu_partition_layered
10,640,360,5,9.35307,gpu_partition_layered
10,640,360,6,9.35599,gpu_partition_layered
10,640,360,7,9.32445,gpu_partition_layered
10,640,360,8,9.30018,gpu_partition_layered
10,640,360,9,9.36481,gpu_partition_layered
10,1280,720,0,36.195,gpu_partition_layered
10,1280,720,1,28.3792,gpu_partition_layered
10,1280,720,2,28.3774,gpu_partition_layered
10,1280,720,3,28.3761,gpu_partition_layered
10,1280,720,4,28.3591,gpu_partition_layered
10,1280,720,5,28.3932,gpu_partition_layered
10,1280,720,6,28.3753,gpu_partition_layered
10,1280,720,7,28.3612,gpu_partition_layered
10,1280,720,8,28.3746,gpu_partition_layered
10,1280,720,9,28.3524,gpu_partition_layered
10,1920,1080,0,64.1417,gpu_partition_layered
10,1920,1080,1,63.5241,gpu_partition_layered
10,1920,1080,2,63.5706,gpu_partition_layered
10,1920,1080,3,63.4451,gpu_partition_layered
10,1920,1080,4,63.9027,gpu_partition_layered
10,1920,1080,5,63.5112,gpu_partition_layered
10,1920,1080,6,63.5658,gpu_partition_layered
10,1920,1080,7,63.533,gpu_partition_layered
10,1920,1080,8,63.9613,gpu_partition_layered
10,1920,1080,9,63.7667,gpu_partition_layered
25,320,180,0,2.51469,gpu_partition_layered
25,320,180,1,2.53541,gpu_partition_layered
25,320,180,2,2.52815,gpu_partition_layered
25,320,180,3,2.51221,gpu_partition_layered
25,320,180,4,2.52568,gpu_partition_layered
25,320,180,5,2.50291,gpu_partition_layered
25,320,180,6,2.5285,gpu_partition_layered
25,320,180,7,2.51802,gpu_partition_layered
25,320,180,8,2.50402,gpu_partition_layered
25,320,180,9,2.52805,gpu_partition_layered
25,640,360,0,8.89539,gpu_partition_layered
25,640,360,1,8.96244,gpu_partition_layered
25,640,360,2,8.92356,gpu_partition_layered
25,640,360,3,11.5292,gpu_partition_layered
25,640,360,4,11.4651,gpu_partition_layered
25,640,360,5,11.5323,gpu_partition_layered
25,640,360,6,11.4808,gpu_partition_layered
25,640,360,7,11.5093,gpu_partition_layered
25,640,360,8,11.5184,gpu_partition_layered
25,640,360,9,11.4882,gpu_partition_layered
25,1280,720,0,44.1831,gpu_partition_layered
25,1280,720,1,44.1019,gpu_partition_layered
25,1280,720,2,34.0311,gpu_partition_layered
25,1280,720,3,34.0283,gpu_partition_layered
25,1280,720,4,34.0488,gpu_partition_layered
25,1280,720,5,33.9708,gpu_partition_layered
25,1280,720,6,34.0346,gpu_partition_layered
25,1280,720,7,34.1259,gpu_partition_layered
25,1280,720,8,34.1097,gpu_partition_layered
25,1280,720,9,34.0349,gpu_partition_layered
25,1920,1080,0,77.2748,gpu_partition_layered
25,1920,1080,1,76.5874,gpu_partition_layered
25,1920,1080,2,77.2942,gpu_partition_layered
25,1920,1080,3,76.8669,gpu_partition_layered
25,1920,1080,4,77.2299,gpu_partition_layered
25,1920,1080,5,77.7338,gpu_partition_layered
25,1920,1080,6,77.1577,gpu_partition_layered
25,1920,1080,7,77.8939,gpu_partition_layered
25,1920,1080,8,78.0246,gpu_partition_layered
25,1920,1080,9,77.8582,gpu_partition_layered
50,320,180,0,3.01089,gpu_partition_layered
50,320,180,1,3.04987,gpu_partition_layered
50,320,180,2,3.03299,gpu_partition_layered
50,320,180,3,3.01682,gpu_partition_layered
50,320,180,4,3.0263,gpu_partition_layered
50,320,180,5,3.03969,gpu_partition_layered
50,320,180,6,3.03146,gpu_partition_layered
50,320,180,7,3.02319,gpu_partition_layered
50,320,180,8,3.03608,gpu_partition_layered
50,320,180,9,3.0309,gpu_partition_layered
50,640,360,0,10.4993,gpu_partition_layered
50,640,360,1,10.4768,gpu_partition_layered
50,640,360,2,13.5979,gpu_partition_layered
50,640,360,3,13.6014,gpu_partition_layered
50,640,360,4,13.6374,gpu_partition_layered
50,640,360,5,13.6191,gpu_partition_layered
50,640,360,6,13.5733,gpu_partition_layered
50,640,360,7,13.5868,gpu_partition_layered
50,640,360,8,13.6423,gpu_partition_layered
50,640,360,9,13.6386,gpu_partition_layered
50,1280,720,0,51.6767,gpu_partition_layered
50,1280,720,1,42.9973,gpu_partition_layered
50,1280,720,2,39.5537,gpu_partition_layered
50,1280,720,3,39.364,gpu_partition_layered
50,1280,720,4,39.8146,gpu_partition_layered
50,1280,720,5,39.9401,gpu_partition_layered
50,1280,720,6,39.7658,gpu_partition_layered
50,1280,720,7,39.4161,gpu_partition_layered
50,1280,720,8,39.4677,gpu_partition_layered
50,1280,720,9,39.583,gpu_partition_layered
50,1920,1080,0,90.0637,gpu_partition_layered
50,1920,1080,1,90.4766,gpu_partition_layered
50,1920,1080,2,90.8298,gpu_partition_layered
50,1920,1080,3,89.9631,gpu_partition_layered
50,1920,1080,4,91.0034,gpu_partition_layered
50,1920,1080,5,90.1589,gpu_partition_layered
50,1920,1080,6,90.2085,gpu_partition_layered
50,1920,1080,7,90.5808,gpu_partition_layered
50,1920,1080,8,90.9795,gpu_partition_layered
50,1920,1080,9,90.3749,gpu_partition_layered
100,320,180,0,3.79296,gpu_partition_layered
100,320,180,1,3.80931,gpu_partition_layered
100,320,180,2,3.83473,gpu_partition_layered
100,320,180,3,3.77475,gpu_partition_layered
100,320,180,4,3.78793,gpu_partition_layered
100,320,180,5,3.79439,gpu_partition_layered
100,320,180,6,3.79588,gpu_partition_layered
100,320,180,7,3.77816,gpu_partition_layered
100,320,180,8,3.80449,gpu_partition_layered
100,320,180,9,3.82298,gpu_partition_layered
100,640,360,0,12.1348,gpu_partition_layered
100,640,360,1,12.0727,gpu_partition_layered
100,640,360,2,15.9569,gpu_partition_layered
100,640,360,3,15.9226,gpu_partition_layered
100,640,360,4,15.8996,gpu_partition_layered
100,640,360,5,15.96,gpu_partition_layered
100,640,360,6,16.0359,gpu_partition_layered
100,640,360,7,15.9694,gpu_partition_layered
100,640,360,8,15.8921,gpu_partition_layered
100,640,360,9,15.9632,gpu_partition_layered
100,1280,720,0,58.6947,gpu_partition_layered
100,1280,720,1,44.2677,gpu_partition_layered
100,1280,720,2,44.5235,gpu_partition_layered
100,1280,720,3,44.4995,gpu_partition_layered
100,1280,720,4,45.1358,gpu_partition_layered
100,1280,720,5,44.71,gpu_partition_layered
100,1280,720,6,44.6441,gpu_partition_layered
100,1280,720,7,44.2826,gpu_partition_layered
100,1280,720,8,44.3229,gpu_partition_layered
100,1280,720,9,44.6725,gpu_partition_layered
100,1920,1080,0,101.503,gpu_partition_layered
100,1920,1080,1,102.006,gpu_partition_layered
100,1920,1080,2,101.846,gpu_partition_layered
100,1920,1080,3,101.8,gpu_partition_layered
100,1920,1080,4,101.886,gpu_partition_layered
100,1920,1080,5,100.304,gpu_partition_layered
100,1920,1080,6,100.113,gpu_partition_layered
100,1920,1080,7,102.121,gpu_partition_layered
100,1920,1080,8,102.448,gpu_partition_layered
100,1920,1080,9,100.991,gpu_partition_layered
200,320,180,0,9.0824,gpu_partition_layered
200,320,180,1,9.06004,gpu_partition_layered
200,320,180,2,9.05599,gpu_partition_layered
200,320,180,3,9.07763,gpu_partition_layered
200,320,180,4,9.05483,gpu_partition_layered
200,320,180,5,9.11925,gpu_partition_layered
200,320,180,6,9.05227,gpu_partition_layered
200,320,180,7,9.10077,gpu_partition_layered
200,320,180,8,9.04022,gpu_partition_layered
200,320,180,9,9.07282,gpu_partition_layered
200,640,360,0,31.4263,gpu_partition_layered
200,640,360,1,41.8483,gpu_partition_layered
200,640,360,2,42.2337,gpu_partition_layered
200,640,360,3,42.5836,gpu_partition_layered
200,640,360,4,42.5691,gpu_partition_layered
200,640,360,5,42.6429,gpu_partition_layered
200,640,360,6,42.6838,gpu_partition_layered
200,640,360,7,42.6078,gpu_partition_layered
200,640,360,8,42.6746,gpu_partition_layered
200,640,360,9,42.6621,gpu_partition_layered
200,1280,720,0,160.513,gpu_partition_layered
200,1280,720,1,124.357,gpu_partition_layered
200,1280,720,2,124.846,gpu_partition_layered
200,1280,720,3,124.893,gpu_partition_layered
200,1280,720,4,124.345,gpu_partition_layered
200,1280,720,5,122.932,gpu_partition_layered
200,1280,720,6,125.189,gpu_partition_layered
200,1280,720,7,124.976,gpu_partition_layered
200,1280,720,8,123.326,gpu_partition_layered
200,1280,720,9,118.772,gpu_partition_layered
200,1920,1080,0,287.939,gpu_partition_layered
200,1920,1080,1,285.281,gpu_partition_layered
200,1920,1080,2,292.774,gpu_partition_layered
200,1920,1080,3,295.126,gpu_partition_layered
200,1920,1080,4,288.825,gpu_partition_layered
200,1920,1080,5,295.124,gpu_partition_layered
200,1920,1080,6,296.062,gpu_partition_layered
200,1920,1080,7,309.561,gpu_partition_layered
200,1920,1080,8,290.023,gpu_partition_layered
200,1920,1080,9,294.95,gpu_partition_layered
500,320,180,0,23.48,gpu_partition_layered
500,320,180,1,23.6383,gpu_partition_layered
500,320,180,2,23.4539,gpu_partition_layered
500,320,180,3,23.6144,gpu_partition_layered
500,320,180,4,22.5592,gpu_partition_layered
500,320,180,5,23.3239,gpu_partition_layered
500,320,180,6,22.8246,gpu_partition_layered
500,320,180,7,22.6228,gpu_partition_layered
500,320,180,8,22.6202,gpu_partition_layered
500,320,180,9,22.7916,gpu_partition_layered
